,Polyph,SproutN,BunchN,GrapeW,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Treatment
2141,0.27611,0.183194653,0.179566565,0.210901119,0.177023637,-0.027024533,0.028946811,0.029519137,0.10657878,0.122035917,0.07125365,-0.050886358,-0.030471659,0.276166253,T7a
2142,-0.231778386,0.233462041,0.021496275,0.781089201,0.049536228,0.067659776,0.144272364,0.07441088,-0.029152543,0.128411911,-0.353356288,-0.103102898,-0.077904898,-0.466762747,T6a
2143,-0.05335436,0.268159677,0.413438386,0.98526207,0.819074606,0.014221476,0.003362402,0.079573258,0.24206529,-0.097817658,-0.281838689,-0.150100773,0.002141321,-0.408379593,T7a
2144,0.29336232,-0.321874068,-0.568512511,-0.413145074,-0.017700619,-0.134117447,0.115379979,-0.030778786,-0.034193825,0.109416528,0.13756287,0.013853936,-0.005623719,0.366154942,T4a
2145,-0.058228603,0.195607635,0.516790337,0.516138303,0.524484382,0.079135092,0.142065439,0.195327721,0.071309195,0.055149032,0.076905892,-0.11486785,-0.013494272,-0.085567894,T5a
2146,-0.033130004,0.341022598,-0.019069267,-0.218794734,-0.651673981,0.058594298,-0.028290808,-0.10187006,-0.146008059,-0.18422655,0.068801533,-0.082605694,0.01560927,-0.130178251,T5b
2147,-0.290840117,-0.363445072,-0.81850375,-0.780860527,-0.578999583,-0.158369879,0.060214365,-0.039543423,0.089564925,-0.133983771,0.301822097,-0.035112154,0.007332556,-0.158043415,T4a
2148,0.083421833,-0.288048537,-0.70991554,-0.783539449,-0.698119283,-0.212081804,-0.186781611,-0.202351614,-0.265227356,0.05829563,0.035515829,0.100182092,0.00096885,0.120682701,T8b
2149,-0.249998884,-0.066689118,0.175871613,0.203019329,0.303376359,-0.08444966,-0.018013327,-0.046804632,-0.191201897,-0.158814555,0.001786138,0.005816647,0.047256206,0.125542582,T3b
2150,-0.165443785,-0.230896443,-0.174170951,-0.812314544,0.123660014,0.045063042,0.020496461,0.020152664,0.040424155,-0.052117277,-0.001614074,0.015408286,0.01134148,-0.019181974,T3a
2151,0.105097271,-0.120143388,0.240519784,0.19861417,-0.002958509,-0.166643059,-0.046424597,-0.080842264,0.005765138,-0.075548723,-0.368798926,0.03014072,-0.03714499,0.331813735,T5b
2152,0.13633067,0.165952607,-0.28561316,-0.144918244,-0.032607451,0.01858534,-0.06695295,-0.03804536,-0.016928847,0.066449387,0.001622265,-0.07450217,-0.026780932,-0.25415108,T6a
2153,0.235249875,-0.045519187,0.017482664,-0.199890112,-0.199059452,-0.041058476,-0.11565032,-0.220711539,-0.134080339,0.184037658,-0.220952913,-0.05862624,-0.034093955,0.120708249,T7a
2154,0.225961988,-0.076308006,-0.197834386,-0.682425572,-0.145478422,-0.139910497,0.001937599,-0.055582046,0.059404268,0.170888502,-0.05159743,0.146690336,-0.03401422,0.189242476,T8a
2155,-0.128523826,-0.198280325,-0.188134849,0.355042077,0.169800175,0.050718422,0.135527512,0.02382684,-0.171542132,-0.218973074,-0.213335241,-0.019907846,0.019401411,-0.413882647,T2b
2156,0.105614855,-0.102440192,-0.098044707,-0.255677227,-0.460715584,-0.106852008,0.029232802,0.005418716,-0.184377179,0.033629159,-0.161937233,0.003248656,-0.036993492,0.054726284,T2a
2157,-0.026959387,-0.084552919,0.14069,-0.132149607,0.178147462,0.010944833,-0.025362088,0.07885353,-0.016945142,-0.106914176,0.028317378,0.000341546,0.018893212,-0.334426749,T2a
2158,0.11054216,0.049666053,-0.111298076,-0.460549217,-0.841581943,-0.051044993,-0.034910976,-0.153720135,-0.102811592,0.079891441,0.298458664,0.053431226,0.007324883,0.314599017,T5b
2159,0.155765742,-0.064905414,-0.083165914,-0.131970654,-0.248742189,0.136841827,0.077047915,0.020866912,0.182817802,-0.264510786,0.095701366,0.151527114,0.089098703,0.292720762,T4b
2160,0.534639978,-0.405855737,-0.366029443,-0.706330929,-0.54846568,-0.170775457,-0.144860315,-0.230016392,-0.200367634,0.103430333,0.061084883,0.12071622,0.006856925,0.886613235,T1a
2161,0.503351528,0.224174338,0.258982433,0.26921233,-0.289427674,-0.122073268,-0.038711331,-0.250634048,0.003953512,0.045613955,0.380968588,-0.067932004,-0.046609147,0.839192136,T5b
2162,-0.529709726,0.451200575,0.370500753,0.786573703,1.071354595,0.320310095,0.047527854,0.399965156,0.241991266,-0.359339223,0.024820926,-0.140487168,0.054478056,-0.601643058,T6a
2163,0.1591655,-0.352258372,-0.614324729,-0.965416418,-0.853863827,-0.159337176,-0.121347162,-0.255772208,-0.317727601,0.02020612,-0.016713807,0.100260924,0.001069491,0.558261394,T4a
2164,0.55379359,0.006507209,-0.039069048,0.067167177,-0.273520491,0.010934635,-0.020477114,-0.000111867,-0.065001754,0.114098534,-0.081244152,0.104381799,-0.013140745,0.475758463,T8a
2165,0.144457887,-0.185749549,0.255278863,0.223736958,0.000488696,-0.105281219,0.080254432,0.061771274,0.203314143,-0.004945357,-0.072981863,-0.041492681,0.008147718,0.003836781,T1a
2166,0.314430551,-0.0263669,0.016449216,-0.363146534,-0.173190213,-0.167260957,-0.144590483,-0.21075968,-0.31690169,0.116535368,-0.190349484,0.070771937,-0.01670921,0.459723223,T4a
2167,-0.177663366,-0.085813228,0.326032785,0.214289867,-0.082981849,-0.053771802,-0.021087275,-0.121201258,-0.154266822,0.185662454,0.188157805,0.03861134,-0.032865211,-0.305286241,T6b
2168,0.219421357,0.045142918,0.007377272,-0.575042477,-0.838900312,-0.14148606,-0.088064868,-0.192569487,-0.104501601,0.002606623,-0.037022426,0.094657891,-0.016026088,0.405759561,T7b
2169,-0.155814235,0.011471363,0.020789015,-0.2430324,-0.483267812,-0.058107707,0.018681081,-0.05358402,-0.129713885,-0.082091919,-0.058673099,0.016976604,0.006300958,0.067111954,T7a
2170,-0.32575319,0.109674674,0.065400996,0.577938125,0.604327733,-0.088201188,-0.01038979,0.180123104,0.135217467,0.090017839,-0.141254551,-0.118065645,-0.057132745,-0.675217617,T7a
2171,0.049500697,0.015697257,0.183019986,0.495673411,0.64793319,0.075028048,0.07703656,0.007758619,0.01193154,0.238655213,0.150452365,-0.120085832,-0.034531676,-0.169605672,T7a
2172,-0.35684683,0.091099862,0.134157909,0.566795824,0.423172593,-0.040616892,-0.019693001,0.082794107,0.167802108,-0.066085163,0.07738031,0.076026973,0.019692787,-0.297251113,T5b
2173,0.304806584,-0.408769399,-0.052453444,-0.743941177,-0.477813454,-0.114297567,-0.146056775,-0.141134946,-0.233069561,0.366305154,0.002870318,-0.000350263,-0.115349672,0.557163621,T1b
2174,-0.227195278,0.016997406,-0.726540323,-0.14663328,-0.4336104,-0.094408457,-0.03539643,-0.14959147,0.028697958,-0.039321659,0.19269279,-0.040070387,-0.004799079,-0.225149598,T6a
2175,0.31985716,-0.204288533,0.218663969,-0.703723229,-0.098540302,0.027889256,-0.085129193,0.030588158,-0.238913944,0.284356978,0.189368593,-0.022018171,-0.028694208,0.090450615,T1a
2176,-0.085393289,0.184333082,0.858074779,0.760112199,0.532285213,0.174899503,-0.020276885,0.116203784,0.056539259,-0.080876689,-0.207485807,0.033005471,0.011053933,0.080043721,T3a
2177,-0.418853686,-0.033649478,-0.178230164,0.060971781,0.310888148,0.020796194,0.127181765,0.107882827,0.080395307,-0.044935467,0.215048579,0.035855587,0.028182411,-0.273086911,T4b
2178,0.08442987,-0.150294688,-0.575783831,-0.140636645,-0.023016317,0.046974667,0.115608863,0.013494772,0.008633693,0.059863042,0.177609141,0.00814681,0.019805888,0.332328567,T2a
2179,0.254833287,0.037342839,-0.429992048,-1.085780586,-1.017821089,-0.177951321,-0.188755967,-0.174542741,-0.12621546,0.011663388,-0.018881122,0.227825033,0.016848582,0.868245537,T8b
2180,0.41099538,-0.152232243,0.146110412,-0.30559286,0.048455954,-0.049815667,-0.08194747,-0.012109833,-0.094353778,0.109199537,0.187905224,0.053105608,-0.004597995,0.256916575,T2b
2181,0.25752102,-0.295882711,-0.32065261,-0.860175634,-0.891312309,-0.115077282,0.065839544,-0.106359993,-0.193030331,0.070999955,-0.081101192,0.00131389,-0.032924874,0.466973455,T4a
2182,0.251641329,-0.267594178,-0.596907679,-1.3437689,-1.306633467,-0.282852288,-0.23630005,-0.449977512,-0.320664999,0.221082088,0.014692267,0.10088631,-0.075155934,0.438880362,T4b
2183,-0.289679735,-0.33188274,-0.603951582,-1.100602281,-1.272767251,-0.263344292,-0.228126059,-0.315408046,-0.068907383,-0.007128914,0.275749059,0.011971555,-0.02885791,0.471451076,T2a
2184,-0.034144595,0.080132637,0.220737137,0.668282855,0.520616116,-0.033679709,0.20288842,0.241735182,0.115160419,-0.0711372,0.165397158,0.002017921,-0.000906777,0.142752778,T6b
2185,0.307170297,-0.086199509,-0.085110959,-0.632190554,-0.238952112,-0.062363977,0.108362691,-0.034814647,0.078741235,0.18089931,0.071572306,-0.058269208,-0.039264992,0.529022021,T6a
2186,-0.134890123,0.136789682,-0.150327749,-0.307414746,-0.37463526,0.063310976,0.091747976,-0.049203978,-0.023053656,-0.048150535,0.085513679,-0.046318891,-0.004530367,-0.036086401,T3a
2187,-0.101229642,-0.302625006,0.473956054,0.622619964,0.134679125,-0.100583983,0.06376744,-0.013468796,0.035937021,0.092471831,0.0149495,0.098478311,-0.019901372,0.265851993,T3b
2188,-0.328739506,0.235051175,0.848337656,0.763700756,0.394801168,0.001461993,-0.008975133,0.075152598,-0.040754769,0.049414484,0.061953745,-0.06614565,-0.005689166,-0.714769274,T5b
2189,0.004829383,-0.126384714,0.175234528,0.265124601,0.117246353,0.061194969,0.002716604,0.037559151,0.047056931,-0.02626447,0.104671073,0.101227509,0.016638036,-0.151966424,T3b
2190,0.468410185,-0.057176115,-0.454036804,-1.459885905,-1.299251141,-0.356290377,-0.141917128,-0.237932268,-0.281557449,0.275104984,0.067334295,0.076182198,-0.093742965,0.861724183,T6a
2191,0.210700954,-0.040159183,0.29304601,0.601912323,0.259366875,0.26427828,0.146073417,0.102710734,0.027426573,-0.126788521,0.109599099,-0.014905462,0.018636031,0.429037741,T1a
2192,-0.006796545,0.175053483,0.101542364,0.291062857,-0.379517076,-0.114588294,-0.007199269,0.049586455,-0.029699297,0.086388376,-0.0513834,-0.066022139,-0.048101582,-0.014892122,T4b
2193,-0.450894922,0.18426138,0.464273932,0.946920077,1.239630807,0.17371626,0.029843477,0.221732873,0.097828118,0.067230763,0.169234831,-0.132611981,0.001943681,-1.062160155,T5a
2194,-0.079177124,0.132613062,-0.19491596,-0.543785311,0.338775325,0.181014151,0.127769736,0.1270754,0.278853763,-0.016074353,0.14138032,-0.066034667,0.022706413,-0.058095825,T6a
2195,0.044616322,0.369577416,0.765906521,0.263737148,-0.121296868,0.082381438,-0.07316408,0.062006789,0.258176393,-0.216108415,0.111158238,0.074544467,0.097182754,-0.229526298,T7b
2196,0.164945677,-0.271210267,-0.402512983,-1.02617893,-1.283044571,-0.232274173,-0.247348727,-0.181069149,-0.273138824,0.009211402,0.126128522,-0.0332764,-0.037059299,0.363168891,T7b
2197,-0.130585104,-0.289111483,-0.355448137,-0.153316032,-0.141310572,-0.183867886,0.083073339,0.049170188,-0.048623807,0.088888738,-0.013979606,-0.021104126,0.004689073,-0.316555039,T4a
2198,0.708616822,-0.196004066,0.277006488,-0.343354705,-0.931239202,-0.077376513,-0.108488592,-0.15853461,-0.072083121,-0.156556798,-0.037276262,0.066383614,0.017538584,0.839107472,T1b
2199,0.264525364,-0.207459199,0.096619202,-0.088369067,-0.375965958,0.039210086,-0.079193824,0.015292198,0.022690888,0.195182889,-0.176187568,-0.040655986,-0.069056802,0.295489932,T1b
2200,-0.097779664,0.109444298,-0.27524263,-0.102449973,0.489632689,0.124570474,-0.027850388,0.167021077,-0.094840515,-0.00954853,0.101394024,0.078421306,0.01468062,-0.14192747,T3a
2201,-0.049885819,-0.018061259,-0.373444947,0.295818328,0.630064703,0.097748239,0.129784911,0.192476532,0.205441378,-0.356210994,0.016077521,1.50E-05,0.07981353,-0.00760124,T4b
2202,-0.078620592,-0.044675114,0.315309472,-0.539237593,-0.589679996,-0.097142454,-0.025655564,-0.035247485,-0.19127035,0.153635268,-0.088559581,0.01066009,-0.015240551,0.035142979,T7b
2203,0.085800681,0.061128829,-0.029578269,-0.276290085,0.298975397,0.071676146,0.168922988,0.06016805,-0.06912571,0.102709342,0.172584411,0.05468107,0.002637946,0.416502826,T6b
2204,-0.271535045,0.105097971,-0.22270867,-0.508367911,0.045265995,-0.14689728,0.043077893,0.025466092,0.079850645,-0.183490938,-0.160901042,0.120220532,0.026836676,0.208427458,T7a
2205,0.342748665,-0.210843865,0.265299119,-0.280717988,-0.420200625,-0.172943495,0.043912043,-0.067596762,-0.149922004,0.395482845,-0.320433576,0.041050603,-0.098863391,0.094731088,T3b
2206,0.006822384,-0.083156517,0.179742581,0.690857164,0.027227536,0.001524532,-0.078327359,-0.072057725,0.257010696,-0.161015279,-0.058606311,-0.017214582,0.044069011,-0.271164576,T5b
2207,-0.302550757,0.335150725,-0.108614147,0.302027173,0.779628038,0.057367266,0.07894051,-0.011128999,0.04025731,-0.282586864,0.033055096,0.038684789,0.076150485,-0.368603773,T1b
2208,-0.267037675,0.353928739,0.828795007,1.051903743,0.33517609,0.170110607,0.149936927,0.210801466,0.125149245,0.012952842,-0.206375809,-0.199936317,-0.033447083,-0.265855846,T5a
2209,-0.03947127,0.170740177,-0.0090588,-0.225760533,-0.071576689,0.067255713,-0.116810844,-0.084246966,0.071394876,-0.024870608,-0.043203053,-0.065382028,-0.009251154,-0.291514572,T6a
2210,-0.2285386,-0.07765157,-0.298453597,0.373846397,-0.047477725,0.167054248,0.091892107,0.128973862,-0.040166742,-0.420962019,0.124518719,0.117579393,0.087542982,0.102059366,T4a
2211,0.086672963,0.39440216,0.233347791,-0.19323485,-0.076366868,-0.118856404,-0.065057344,-0.007551342,0.06458959,0.076608807,-0.201366967,0.121893409,-0.016819915,0.456654748,T8b
2212,-0.049572556,0.151609942,0.245630427,0.443524804,0.050826432,0.098526862,0.050433789,-0.00115085,-0.02641834,-0.081916339,-0.160223629,-0.128131741,0.019320135,-0.06707204,T4a
2213,-0.448985368,0.327337355,0.137123966,1.268237399,1.074698652,0.226448771,0.102780421,0.180558492,0.196153652,-0.078366557,0.175154122,-0.195555155,0.020995355,-0.753655828,T3a
2214,0.411844647,-0.257955239,-0.505532067,-1.09168889,-0.6457955,-0.114333721,-0.061477912,-0.095082671,-0.270429327,0.158436474,-0.128785132,0.085278009,-0.039699843,0.980493873,T3a
2215,0.29447568,0.151664351,0.524234829,-0.260653854,-0.283823666,-0.186364512,-0.236710047,-0.063412282,-0.028090342,0.194242117,-0.188376493,0.050958629,-0.004800794,0.070241515,T7a
2216,0.398378217,-0.098248484,0.3382905,0.317365349,-0.397145362,-0.126775814,-0.106636266,0.060107767,-0.045186906,-0.117881373,0.215384147,0.036791534,0.008248105,0.728420005,T5a
2217,0.472778365,-0.424631798,-1.25464327,-1.227623137,-0.800228919,-0.225185706,-0.256976382,-0.076531073,-0.110274979,0.088906415,0.252893092,0.044765888,-0.009617637,0.677148919,T4a
2218,0.145390488,0.210030563,0.125712389,-0.528245793,-0.24483596,-0.053941041,0.017863798,-0.118186094,-0.005347474,0.210041451,-0.027192598,-0.068576642,-0.062203981,0.14055266,T7b
2219,0.093254543,-0.125501271,-0.091224935,-0.467478544,-0.559556712,-0.125949318,0.027350799,-0.217272297,0.074758234,-0.087275061,-0.198857634,0.078160636,0.022292472,0.2013204,T1a
2220,-0.032920986,0.081960066,-0.45661021,0.027229224,0.186012298,-0.10165716,-0.075404097,0.02524916,0.022319788,-0.120186773,0.022727471,0.051627624,0.040388995,0.295812575,T6a
2221,0.102916133,0.071214305,-0.446162941,-0.104262824,-0.213293724,-0.065203192,0.070092573,-0.076522847,-0.172886447,-0.159004642,0.057066438,0.189830512,0.043359843,0.286760816,T4b
2222,0.05458173,0.096997037,0.56601344,-1.063918425,-0.318204595,0.067711345,0.00684403,-0.164737771,-0.189782897,-0.009386797,-0.24244583,0.208503833,0.034895277,-0.115181542,T3b
2223,0.142752651,-0.227231906,-0.261730439,-0.402325148,-0.19788225,-0.005391624,-0.061874902,0.050419379,0.052518207,0.158201552,0.061153016,0.169321505,0.007798323,0.126550837,T3b
2224,-0.190174955,-0.236591074,0.012777261,-0.081877846,-0.035053986,0.084414634,-0.022956593,0.04973029,0.168292187,-0.008444744,0.020112395,-0.027175656,-0.001235401,-0.256299697,T3a
2225,0.241203853,-0.228552467,0.312645179,-0.216842957,-0.292313282,-0.156894903,-0.182705655,-0.18272278,-0.172128893,0.333513578,-0.017695845,-0.072114154,-0.076825027,0.243830253,T1a
2226,-0.041802437,-0.114887985,0.280029666,-0.186774292,-0.134658569,-0.110089306,0.04389103,-0.129003597,-0.197356753,0.183953149,-0.237278275,-0.062870044,-0.06436196,0.544203561,T2b
2227,-0.249477747,-0.18044115,-0.476468616,-0.449021686,-0.126308557,0.035111014,-0.099989296,0.153741173,0.056697205,-0.156912738,-0.0104179,0.018557219,0.037506945,-0.350302159,T4b
2228,0.148640928,-0.167289016,0.03154437,-0.283886737,-0.656554254,-0.229716489,-0.046261325,-0.15417249,-0.050139427,0.220038026,0.082160353,0.033371151,-0.02982815,-0.011662292,T7b
2229,-0.124397743,-0.193111009,-0.507626696,-0.123594309,0.00027759,0.033614838,0.178356817,0.311140384,0.20827568,-0.298879132,0.004212434,0.035385022,0.05093936,-0.211368923,T2b
2230,-0.262241981,0.327543348,-0.450906619,-0.264183902,0.66377465,0.149796654,0.016173532,0.091331054,0.142369513,-0.143927089,0.20527417,-0.081510524,0.024744606,-0.297522254,T6a
2231,-0.018425536,-0.17751356,-0.374805168,-0.801881748,-0.574589704,-0.059967185,0.118532623,-0.140533063,-0.117733845,-0.049652412,-0.135726383,0.101936993,0.029970761,-0.363324626,T3b
2232,-0.090068021,0.471174186,0.832213197,0.840409805,0.669013915,0.162258686,0.127095311,0.32265692,0.239748704,-0.226542964,0.032562867,-0.069351974,0.049256751,-0.031881614,T5a
2233,-0.00163217,0.077551642,-0.008505376,0.036036006,0.26272377,-0.050060939,-0.067897427,0.039511106,0.070566202,0.067415886,-0.016571404,-0.108467814,-0.01923361,-0.569260561,T6a
2234,-0.045690279,-0.149964729,-0.08639207,0.481361899,0.285034004,0.03491912,0.011416042,0.303544565,-0.032683076,-0.154499206,0.01095188,-0.062748284,0.050362139,-0.123404924,T1a
2235,-0.484005992,-0.010474491,0.697402863,1.417801941,0.564252998,0.080393728,0.035038067,0.039997881,-0.054961758,0.039551973,-0.242760102,-0.138153068,-0.060828711,-1.011963856,T3a
2236,-0.0244889,-0.37907521,-0.695899465,-0.722311686,-0.176625231,-0.057024068,-0.154097802,-0.072148312,0.22077693,-0.063594144,0.150596258,0.091797905,0.019124526,-0.10909331,T2b
2237,0.038583701,0.165987332,0.222578101,0.691112664,0.309041036,0.087414353,-0.131686915,-0.101058256,-0.04526189,0.024663682,0.084949361,-0.028894677,-0.015537141,-0.208161217,T1b
2238,0.122552254,0.008432941,-0.375495792,-0.924357862,-0.307921074,0.075939457,-0.014534675,-0.005175661,-0.060536609,0.215176495,0.147000673,-0.035589517,-0.018781506,0.428395008,T4a
2239,-0.345554272,0.221799477,0.167927018,1.096463815,0.633534895,0.066061136,0.226864301,0.10131058,0.238900764,-0.008220833,-0.074331206,-0.053626573,-0.009567335,-0.467592803,T6b
2240,-0.370906294,-0.112755258,-0.366897352,0.109111598,0.936771095,0.033158367,0.083078992,0.120261929,0.099751588,0.012728477,-0.008423608,0.044276942,0.046184176,-0.504373386,T8b
2241,0.079289824,-0.147752273,-0.729728573,-0.322612482,-0.071460091,-0.048859473,-0.146684027,-0.022014678,0.082635083,-0.112925588,0.112722359,0.033624529,0.020192984,0.201565141,T2b
2242,-0.029287753,0.120322967,-0.354777952,-0.117376353,0.307383248,-0.063858416,-0.133674947,-0.022093358,0.041547127,-0.017314345,0.229179791,0.011072437,-0.002559315,0.205619585,T6b
2243,0.129916106,-0.072951612,0.237385658,0.587111927,0.205632067,-0.05473311,-0.136403079,-0.110466511,-0.03116523,0.165322458,-0.340890415,0.002958281,-0.04654723,0.284739757,T1a
2244,-0.273941775,0.112192341,0.101318772,0.670622923,-0.366573098,-0.121091455,0.118813811,-0.098205264,-0.060046343,0.040535228,-0.199036633,-0.065110744,-0.052062345,-0.414368209,T7a
2245,-0.049563299,0.014125913,0.417464754,-0.456166204,-0.586063955,-0.065973863,-0.027655829,-0.188590323,-0.235510736,0.006152157,0.00912397,0.03246331,-0.039197674,0.302465306,T6b
2246,-0.277387628,-0.181378751,-0.363879143,0.07435834,-0.259743622,0.00746339,-0.018052621,-0.113611378,-0.216283984,-0.163402483,-0.118121253,-0.007617089,0.033208795,-0.238405907,T3a
2247,0.078325072,0.143972909,0.455077823,0.222993185,0.350018692,0.022491452,0.052132285,0.000128065,-0.087211215,-0.078865004,0.167291148,0.009546254,0.066971078,-0.042692164,T7b
2248,-0.189445805,0.176867141,-0.023729216,-0.350278951,0.118831431,0.057327173,0.016282977,0.057691693,0.040910427,0.122264203,-0.11869147,0.063670168,0.006057005,-0.057605375,T5b
2249,-0.2895096,0.097014352,0.423847534,1.330814322,1.133854462,0.270402194,0.046698018,0.209048782,0.517132557,-0.186039472,0.000648006,-0.128019542,0.012587724,-0.818264019,T1a
2250,-0.388940501,-0.2642161,-0.692177524,0.056559638,-0.242321653,-0.011723004,0.025862225,0.024382337,0.221785873,0.063192974,-0.011523159,-0.102994367,-0.055945996,-0.020115152,T4a
2251,0.125856896,0.24904983,0.00015374,0.355213193,0.618203031,-0.018113124,-0.024146725,0.194900994,0.175050459,-0.143174444,-0.014301489,-0.023054,0.033608028,-0.052977233,T8a
2252,0.222407995,-0.130888179,-0.780971772,-0.585861364,0.184854035,0.109142691,0.018098546,0.149646159,0.183690597,-0.281322322,0.025505427,0.014404138,0.050169825,0.215386272,T2b
2253,-0.079849259,0.087081203,-0.271144529,0.453496923,0.402164226,0.024985198,-0.181335649,-0.104250047,-0.025121112,0.031578411,0.061298596,0.000435658,-0.01006993,-0.282250657,T8b
2254,-0.069210573,-0.185936003,0.042690528,0.418660754,0.713081053,0.158407857,0.074120124,0.093614648,-0.066004405,0.013195859,0.196409271,-0.020566703,0.02666165,-0.339484804,T1b
2255,0.036431701,-0.258006643,0.259649453,-0.284433369,-0.413526226,-0.089529377,-0.171158407,-0.049298808,-0.092264258,0.022092855,0.039084406,0.080198887,-0.004206468,-0.223127518,T2b
2256,-0.271705833,0.221805331,-0.308770793,-0.089617847,-0.199138889,-0.044761205,0.086049912,-0.228368015,-0.105974212,-0.119117396,0.173521755,0.0286637,0.00892605,-0.062144073,T8b
2257,-0.196967644,-0.083037244,0.086083392,-0.215752225,-0.086351025,-0.087197451,0.05516477,0.023204799,-0.038405786,0.098221332,-0.164213497,-0.038569448,-0.057412339,-0.206722416,T1a
2258,-0.156123294,-0.105569075,0.527693114,0.543228177,0.187794835,-0.088776265,-0.117107789,-0.086006799,-0.102183015,0.275772847,-0.295405252,-0.035726586,-0.087753148,-0.072163098,T6b
2259,-0.037116102,0.184532569,-0.539242875,-0.439870073,-0.05275026,0.080040398,0.057938729,0.12814565,-0.065447367,-0.189774813,0.07391215,-0.008582337,0.044691917,-0.108159392,T6a
2260,0.052236196,0.026454166,-0.224651589,-0.577607506,0.430250377,0.08559987,0.055746124,0.052571377,0.213675563,-0.000368241,0.149067,0.056045866,0.013982448,-0.041119429,T4b
2261,-0.397844668,0.199223723,0.468506659,1.27629708,1.027093341,0.294886547,0.156519277,0.345656843,0.098102634,-0.135329321,0.1593719,-0.134975707,0.052993427,-0.663356194,T6a
2262,0.430516424,-0.615791383,-1.007293297,-1.590917831,-1.328310251,-0.387517998,-0.335882063,-0.374483036,-0.313352772,0.340357949,-0.075991641,0.079061889,-0.083464374,0.735656964,T4a
2263,-0.153539538,-0.054025489,-0.459909985,-0.478920692,0.067881479,-0.036138816,-0.212925539,-0.026413907,-0.069694192,-0.26206523,0.047817785,0.083884723,0.060823691,-0.271874251,T4b
2264,0.646989385,-0.050381984,-0.386256447,-1.269704151,-0.394008738,-0.015354676,-0.160272916,-0.077578893,-0.106369308,0.118111904,0.159164069,0.071582896,0.024008843,0.901558469,T3a
2265,-0.067533173,0.177042259,-0.142577042,-0.240576396,0.15825801,-0.014018776,-0.012250139,0.015536639,0.1074124,0.089019798,0.059213983,-0.027796481,-0.000190189,-0.102026907,T8a
2266,-0.349083622,-0.140101634,-0.354385874,-0.280005714,-0.742610433,-0.103632004,-0.047802979,-0.001997489,0.132255876,-0.10493449,0.055441829,-0.115231756,-0.007404999,-0.320549733,T6a
2267,-0.096039294,-0.006261797,0.074292244,-0.041823099,-0.423279224,-0.161335252,0.013894317,0.042319374,-0.030804544,0.105726078,-0.205932718,0.038853556,-0.02505126,-0.159096062,T4b
2268,0.041006817,-0.203649735,-0.021347429,-0.520067269,-0.447136784,-0.072017268,-0.123759196,-0.146169782,-0.034169953,0.072344655,0.160081856,-0.012595487,-0.026622439,0.061973427,T3a
2269,-0.030667664,0.021389169,-1.104027493,-1.095034471,-0.552592282,-0.096296799,-0.028926301,-0.155362499,-0.141677272,-0.102165195,0.262390562,0.031721221,0.009231822,-0.06751839,T2b
2270,0.04487224,-0.011541413,0.985111797,0.662122785,0.298754264,-0.090474924,0.064985506,-0.111574247,0.217723686,0.175906841,-0.142547582,0.030889976,-0.009011874,-0.413658545,T2b
2271,-0.203749178,-0.297709788,-0.155678061,0.309167111,0.54913893,0.027935356,0.171013999,0.207402967,0.216469157,0.017233969,-0.021348796,-0.051456876,-0.012331331,-0.220303634,T1a
2272,0.089254666,0.270032135,0.002695973,-0.376203785,-0.119108472,-0.053532543,-0.124875023,0.022035768,-0.077228088,0.036612267,-0.256663544,-0.023210712,0.003068226,-0.488143236,T7b
2273,0.12429772,-0.053677193,0.697068415,0.923838415,0.99163923,0.134652809,0.046915258,0.278216654,0.318358381,0.009991876,0.159648974,0.024543139,0.048696376,-0.659998066,T1b
2274,0.134140775,-0.047741921,-0.293496736,-0.172134823,-0.885858315,-0.00816958,-0.035864261,-0.024872113,-0.180915045,-0.063477207,-0.043713829,-0.01948039,0.00938481,0.299160045,T2a
2275,0.121834557,-0.076748767,-0.036676121,-0.4210161,-0.171244179,0.013989595,-0.071216084,-0.116874541,-0.13183988,0.07670416,0.344341606,0.074849394,0.003098533,0.032768949,T7b
2276,0.545327116,0.075572606,0.267956746,-0.154857936,0.254573331,-0.063464315,-0.1002848,0.074694409,0.133034361,-0.061899782,0.233428855,-0.021794523,0.001153465,0.530640239,T6b
2277,0.196444445,0.186469531,-0.066314658,-0.374274416,-0.097579835,-0.049722105,-0.012076784,-0.153503433,-0.109196541,-0.078402551,0.067613964,0.027700688,0.017974127,0.431035069,T8a
2278,0.098614193,-0.16928095,-0.213037452,-0.280506086,-0.412721142,-0.095234144,-0.021224469,-0.063392964,-0.046954345,0.023760054,-0.043021193,-0.082920568,-0.025882766,0.289174684,T1a
2279,-0.008833529,-0.103164328,0.033978545,-0.228501678,-0.078347714,-0.064597226,0.007830898,-0.078844607,-0.013448612,0.246108448,0.038582425,-0.062727616,-0.057882571,0.060623179,T3a
2280,0.093953516,-0.301158405,-0.82106021,-1.192172229,-0.205769156,0.001243226,-0.032535394,-0.094977516,-0.200661711,0.029560389,0.204574442,0.180486836,0.050006991,0.038270254,T3b
2281,0.234780904,0.10197393,0.468754207,0.195161081,0.185088511,-0.017083974,0.126899691,-0.015731515,0.114562018,-0.060334157,-0.035790467,0.051779348,0.030986472,0.046012546,T5b
